case_id,event_position,activity_name,timestamp,label,anomaly_type,anomaly_description
90,0,▶,,normal,-,-
90,1,Activity A,,normal,-,-
90,2,Activity C,,normal,-,-
90,3,Activity R,,normal,-,-
90,4,Activity D,,normal,-,-
90,5,Activity S,,normal,-,-
90,6,Activity B,,normal,-,-
90,7,■,,normal,-,-
91,0,▶,,normal,-,-
91,1,Activity A,,normal,-,-
91,2,Activity BC,,normal,-,-
91,3,Activity B,,normal,-,-
91,4,■,,normal,-,-
92,0,▶,,normal,-,-
92,1,Activity A,,normal,-,-
92,2,Activity BZ,,normal,-,-
92,3,Activity B,,normal,-,-
92,4,■,,normal,-,-
93,0,▶,,normal,-,-
93,1,Activity A,,normal,-,-
93,2,Activity T,,normal,-,-
93,3,Activity AN,,normal,-,-
93,4,Activity AP,,normal,-,-
93,5,Activity AO,,normal,-,-
93,6,Activity U,,normal,-,-
93,7,Activity B,,normal,-,-
93,8,■,,normal,-,-
94,0,▶,,normal,-,-
94,1,Activity A,,normal,-,-
94,2,Activity T,,normal,-,-
94,3,Activity AK,,normal,-,-
94,4,Activity AL,,normal,-,-
94,5,Activity AM,,normal,-,-
94,6,Activity U,,normal,-,-
94,7,Activity B,,normal,-,-
94,8,■,,normal,-,-
95,0,▶,,normal,-,-
95,1,Activity A,,normal,-,-
95,2,Activity C,,normal,-,-
95,3,Activity L,,normal,-,-
95,4,Activity P,,normal,-,-
95,5,Activity M,,normal,-,-
95,6,Activity D,,normal,-,-
95,7,Activity S,,normal,-,-
95,8,Activity B,,normal,-,-
95,9,■,,normal,-,-
96,0,▶,,normal,-,-
96,1,Activity A,,normal,-,-
96,2,Activity C,,normal,-,-
96,3,Activity L,,normal,-,-
96,4,Activity P,,normal,-,-
96,5,Activity M,,normal,-,-
96,6,Activity D,,normal,-,-
96,7,Activity S,,normal,-,-
96,8,Activity B,,normal,-,-
96,9,■,,normal,-,-
97,0,▶,,normal,-,-
97,1,Activity A,,normal,-,-
97,2,Activity T,,normal,-,-
97,3,Activity AN,,normal,-,-
97,4,Activity AP,,normal,-,-
97,5,Activity AO,,normal,-,-
97,6,Activity U,,normal,-,-
97,7,Activity B,,normal,-,-
97,8,■,,normal,-,-
98,0,▶,,normal,-,-
98,1,Activity A,,normal,-,-
98,2,Activity C,,normal,-,-
98,3,Activity L,,normal,-,-
98,4,Activity O,,normal,-,-
98,5,Activity M,,normal,-,-
98,6,Activity D,,normal,-,-
98,7,Activity S,,normal,-,-
98,8,Activity B,,normal,-,-
98,9,■,,normal,-,-
99,0,▶,,normal,-,-
99,1,Activity A,,normal,-,-
99,2,Activity BD,,normal,-,-
99,3,Activity BO,,normal,-,-
99,4,Activity BE,,normal,-,-
99,5,Activity BQ,,normal,-,-
99,6,Activity BR,,normal,-,-
99,7,Activity BV,,normal,-,-
99,8,Activity BS,,normal,-,-
99,9,Activity B,,normal,-,-
99,10,■,,normal,-,-
100,0,▶,,normal,-,-
100,1,Activity A,,normal,-,-
100,2,Activity BC,,normal,-,-
100,3,Activity B,,normal,-,-
100,4,■,,normal,-,-
101,0,▶,,normal,-,-
101,1,Activity A,,normal,-,-
101,2,Activity BD,,normal,-,-
101,3,Activity BH,,normal,-,-
101,4,Activity BI,,normal,-,-
101,5,Activity BE,,normal,-,-
101,6,Activity BQ,,normal,-,-
101,7,Activity BR,,normal,-,-
101,8,Activity BW,,normal,-,-
101,9,Activity BS,,normal,-,-
101,10,Activity B,,normal,-,-
101,11,■,,normal,-,-
102,0,▶,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
102,1,Activity L,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
102,2,Activity A,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
102,3,Activity C,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
102,4,Activity P,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
102,5,Activity M,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
102,6,Activity D,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
102,7,Activity S,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
102,8,Activity B,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
102,9,■,,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
103,0,▶,,normal,-,-
103,1,Activity A,,normal,-,-
103,2,Activity T,,normal,-,-
103,3,Activity AN,,normal,-,-
103,4,Activity AS,,normal,-,-
103,5,Activity AW,,normal,-,-
103,6,Activity AT,,normal,-,-
103,7,Activity AO,,normal,-,-
103,8,Activity U,,normal,-,-
103,9,Activity B,,normal,-,-
103,10,■,,normal,-,-
104,0,▶,,normal,-,-
104,1,Activity A,,normal,-,-
104,2,Activity T,,normal,-,-
104,3,Activity AK,,normal,-,-
104,4,Activity AL,,normal,-,-
104,5,Activity AM,,normal,-,-
104,6,Activity U,,normal,-,-
104,7,Activity B,,normal,-,-
104,8,■,,normal,-,-
105,0,▶,,normal,-,-
105,1,Activity A,,normal,-,-
105,2,Activity BD,,normal,-,-
105,3,Activity BH,,normal,-,-
105,4,Activity BI,,normal,-,-
105,5,Activity BE,,normal,-,-
105,6,Activity BQ,,normal,-,-
105,7,Activity BR,,normal,-,-
105,8,Activity BY,,normal,-,-
105,9,Activity BS,,normal,-,-
105,10,Activity B,,normal,-,-
105,11,■,,normal,-,-
106,0,▶,,normal,-,-
106,1,Activity A,,normal,-,-
106,2,Activity BC,,normal,-,-
106,3,Activity B,,normal,-,-
106,4,■,,normal,-,-
107,0,▶,,normal,-,-
107,1,Activity A,,normal,-,-
107,2,Activity T,,normal,-,-
107,3,Activity AN,,normal,-,-
107,4,Activity AQ,,normal,-,-
107,5,Activity AR,,normal,-,-
107,6,Activity AO,,normal,-,-
107,7,Activity U,,normal,-,-
107,8,Activity B,,normal,-,-
107,9,■,,normal,-,-
108,0,▶,,normal,-,-
108,1,Activity A,,normal,-,-
108,2,Activity C,,normal,-,-
108,3,Activity E,,normal,-,-
108,4,Activity F,,normal,-,-
108,5,Activity D,,normal,-,-
108,6,Activity S,,normal,-,-
108,7,Activity B,,normal,-,-
108,8,■,,normal,-,-
109,0,▶,,normal,-,-
109,1,Activity A,,normal,-,-
109,2,Activity T,,normal,-,-
109,3,Activity AK,,normal,-,-
109,4,Activity AL,,normal,-,-
109,5,Activity AM,,normal,-,-
109,6,Activity U,,normal,-,-
109,7,Activity B,,normal,-,-
109,8,■,,normal,-,-
110,0,▶,,normal,-,-
110,1,Activity A,,normal,-,-
110,2,Activity BZ,,normal,-,-
110,3,Activity B,,normal,-,-
110,4,■,,normal,-,-
111,0,▶,,normal,-,-
111,1,Activity A,,normal,-,-
111,2,Activity T,,normal,-,-
111,3,Activity AK,,normal,-,-
111,4,Activity AL,,normal,-,-
111,5,Activity AM,,normal,-,-
111,6,Activity U,,normal,-,-
111,7,Activity B,,normal,-,-
111,8,■,,normal,-,-
112,0,▶,,normal,-,-
112,1,Activity A,,normal,-,-
112,2,Activity BC,,normal,-,-
112,3,Activity B,,normal,-,-
112,4,■,,normal,-,-
113,0,▶,,normal,-,-
113,1,Activity A,,normal,-,-
113,2,Activity T,,normal,-,-
113,3,Activity AK,,normal,-,-
113,4,Activity AL,,normal,-,-
113,5,Activity AM,,normal,-,-
113,6,Activity U,,normal,-,-
113,7,Activity B,,normal,-,-
113,8,■,,normal,-,-
114,0,▶,,normal,-,-
114,1,Activity A,,normal,-,-
114,2,Activity T,,normal,-,-
114,3,Activity AK,,normal,-,-
114,4,Activity AL,,normal,-,-
114,5,Activity AM,,normal,-,-
114,6,Activity U,,normal,-,-
114,7,Activity B,,normal,-,-
114,8,■,,normal,-,-
115,0,▶,,normal,-,-
115,1,Activity A,,normal,-,-
115,2,Activity T,,normal,-,-
115,3,Activity AK,,normal,-,-
115,4,Activity AL,,normal,-,-
115,5,Activity AM,,normal,-,-
115,6,Activity U,,normal,-,-
115,7,Activity B,,normal,-,-
115,8,■,,normal,-,-
116,0,▶,,normal,-,-
116,1,Activity A,,normal,-,-
116,2,Activity BC,,normal,-,-
116,3,Activity B,,normal,-,-
116,4,■,,normal,-,-
117,0,▶,,normal,-,-
117,1,Activity A,,normal,-,-
117,2,Activity T,,normal,-,-
117,3,Activity AN,,normal,-,-
117,4,Activity AP,,normal,-,-
117,5,Activity AO,,normal,-,-
117,6,Activity U,,normal,-,-
117,7,Activity B,,normal,-,-
117,8,■,,normal,-,-
118,0,▶,,normal,-,-
118,1,Activity A,,normal,-,-
118,2,Activity BD,,normal,-,-
118,3,Activity BO,,normal,-,-
118,4,Activity BE,,normal,-,-
118,5,Activity BQ,,normal,-,-
118,6,Activity BR,,normal,-,-
118,7,Activity BV,,normal,-,-
118,8,Activity BS,,normal,-,-
118,9,Activity B,,normal,-,-
118,10,■,,normal,-,-
119,0,▶,,normal,-,-
119,1,Activity A,,normal,-,-
119,2,Activity BC,,normal,-,-
119,3,Activity B,,normal,-,-
119,4,■,,normal,-,-
120,0,▶,,normal,-,-
120,1,Activity A,,normal,-,-
120,2,Activity C,,normal,-,-
120,3,Activity L,,normal,-,-
120,4,Activity O,,normal,-,-
120,5,Activity M,,normal,-,-
120,6,Activity D,,normal,-,-
120,7,Activity S,,normal,-,-
120,8,Activity B,,normal,-,-
120,9,■,,normal,-,-
121,0,▶,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
121,1,Activity D,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
121,2,Activity S,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
121,3,Activity A,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
121,4,Activity C,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
121,5,Activity L,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
121,6,Activity Q,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
121,7,Activity M,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
121,8,Activity B,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
121,9,■,,anomalous,Early,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
122,0,▶,,normal,-,-
122,1,Activity A,,normal,-,-
122,2,Activity BC,,normal,-,-
122,3,Activity B,,normal,-,-
122,4,■,,normal,-,-
123,0,▶,,normal,-,-
123,1,Activity A,,normal,-,-
123,2,Activity T,,normal,-,-
123,3,Activity AN,,normal,-,-
123,4,Activity AQ,,normal,-,-
123,5,Activity AR,,normal,-,-
123,6,Activity AO,,normal,-,-
123,7,Activity U,,normal,-,-
123,8,Activity B,,normal,-,-
123,9,■,,normal,-,-
124,0,▶,,normal,-,-
124,1,Activity A,,normal,-,-
124,2,Activity T,,normal,-,-
124,3,Activity AN,,normal,-,-
124,4,Activity AQ,,normal,-,-
124,5,Activity AR,,normal,-,-
124,6,Activity AO,,normal,-,-
124,7,Activity U,,normal,-,-
124,8,Activity B,,normal,-,-
124,9,■,,normal,-,-
125,0,▶,,normal,-,-
125,1,Activity A,,normal,-,-
125,2,Activity BZ,,normal,-,-
125,3,Activity B,,normal,-,-
125,4,■,,normal,-,-
126,0,▶,,normal,-,-
126,1,Activity A,,normal,-,-
126,2,Activity T,,normal,-,-
126,3,Activity AN,,normal,-,-
126,4,Activity AQ,,normal,-,-
126,5,Activity AR,,normal,-,-
126,6,Activity AO,,normal,-,-
126,7,Activity U,,normal,-,-
126,8,Activity B,,normal,-,-
126,9,■,,normal,-,-
127,0,▶,,normal,-,-
127,1,Activity A,,normal,-,-
127,2,Activity C,,normal,-,-
127,3,Activity L,,normal,-,-
127,4,Activity P,,normal,-,-
127,5,Activity M,,normal,-,-
127,6,Activity D,,normal,-,-
127,7,Activity S,,normal,-,-
127,8,Activity B,,normal,-,-
127,9,■,,normal,-,-
128,0,▶,,normal,-,-
128,1,Activity A,,normal,-,-
128,2,Activity T,,normal,-,-
128,3,Activity AN,,normal,-,-
128,4,Activity AQ,,normal,-,-
128,5,Activity AR,,normal,-,-
128,6,Activity AO,,normal,-,-
128,7,Activity U,,normal,-,-
128,8,Activity B,,normal,-,-
128,9,■,,normal,-,-
129,0,▶,,normal,-,-
129,1,Activity A,,normal,-,-
129,2,Activity C,,normal,-,-
129,3,Activity L,,normal,-,-
129,4,Activity P,,normal,-,-
129,5,Activity M,,normal,-,-
129,6,Activity D,,normal,-,-
129,7,Activity S,,normal,-,-
129,8,Activity B,,normal,-,-
129,9,■,,normal,-,-
130,0,▶,,normal,-,-
130,1,Activity A,,normal,-,-
130,2,Activity BZ,,normal,-,-
130,3,Activity B,,normal,-,-
130,4,■,,normal,-,-
131,0,▶,,normal,-,-
131,1,Activity A,,normal,-,-
131,2,Activity T,,normal,-,-
131,3,Activity AN,,normal,-,-
131,4,Activity AQ,,normal,-,-
131,5,Activity AR,,normal,-,-
131,6,Activity AO,,normal,-,-
131,7,Activity U,,normal,-,-
131,8,Activity B,,normal,-,-
131,9,■,,normal,-,-
132,0,▶,,normal,-,-
132,1,Activity A,,normal,-,-
132,2,Activity BD,,normal,-,-
132,3,Activity BP,,normal,-,-
132,4,Activity BE,,normal,-,-
132,5,Activity BQ,,normal,-,-
132,6,Activity BR,,normal,-,-
132,7,Activity BT,,normal,-,-
132,8,Activity BS,,normal,-,-
132,9,Activity B,,normal,-,-
132,10,■,,normal,-,-
133,0,▶,,normal,-,-
133,1,Activity A,,normal,-,-
133,2,Activity T,,normal,-,-
133,3,Activity AN,,normal,-,-
133,4,Activity AP,,normal,-,-
133,5,Activity AO,,normal,-,-
133,6,Activity U,,normal,-,-
133,7,Activity B,,normal,-,-
133,8,■,,normal,-,-
134,0,▶,,normal,-,-
134,1,Activity A,,normal,-,-
134,2,Activity T,,normal,-,-
134,3,Activity V,,normal,-,-
134,4,Activity Y,,normal,-,-
134,5,Activity W,,normal,-,-
134,6,Activity AB,,normal,-,-
134,7,Activity U,,normal,-,-
134,8,Activity B,,normal,-,-
134,9,■,,normal,-,-
135,0,▶,,anomalous,Late,"{'shift_from': 0, 'shift_to': 4, 'size': 2}"
135,1,Activity AN,,anomalous,Late,"{'shift_from': 0, 'shift_to': 4, 'size': 2}"
135,2,Activity AP,,anomalous,Late,"{'shift_from': 0, 'shift_to': 4, 'size': 2}"
135,3,Activity AO,,anomalous,Late,"{'shift_from': 0, 'shift_to': 4, 'size': 2}"
135,4,Activity U,,anomalous,Late,"{'shift_from': 0, 'shift_to': 4, 'size': 2}"
135,5,Activity A,,anomalous,Late,"{'shift_from': 0, 'shift_to': 4, 'size': 2}"
135,6,Activity T,,anomalous,Late,"{'shift_from': 0, 'shift_to': 4, 'size': 2}"
135,7,Activity B,,anomalous,Late,"{'shift_from': 0, 'shift_to': 4, 'size': 2}"
135,8,■,,anomalous,Late,"{'shift_from': 0, 'shift_to': 4, 'size': 2}"
136,0,▶,,normal,-,-
136,1,Activity A,,normal,-,-
136,2,Activity T,,normal,-,-
136,3,Activity AN,,normal,-,-
136,4,Activity AP,,normal,-,-
136,5,Activity AO,,normal,-,-
136,6,Activity U,,normal,-,-
136,7,Activity B,,normal,-,-
136,8,■,,normal,-,-
137,0,▶,,normal,-,-
137,1,Activity A,,normal,-,-
137,2,Activity T,,normal,-,-
137,3,Activity AN,,normal,-,-
137,4,Activity AP,,normal,-,-
137,5,Activity AO,,normal,-,-
137,6,Activity U,,normal,-,-
137,7,Activity B,,normal,-,-
137,8,■,,normal,-,-
138,0,▶,,normal,-,-
138,1,Activity A,,normal,-,-
138,2,Activity C,,normal,-,-
138,3,Activity E,,normal,-,-
138,4,Activity F,,normal,-,-
138,5,Activity D,,normal,-,-
138,6,Activity S,,normal,-,-
138,7,Activity B,,normal,-,-
138,8,■,,normal,-,-
139,0,▶,,normal,-,-
139,1,Activity A,,normal,-,-
139,2,Activity T,,normal,-,-
139,3,Activity AN,,normal,-,-
139,4,Activity AP,,normal,-,-
139,5,Activity AO,,normal,-,-
139,6,Activity U,,normal,-,-
139,7,Activity B,,normal,-,-
139,8,■,,normal,-,-
140,0,▶,,normal,-,-
140,1,Activity A,,normal,-,-
140,2,Activity BC,,normal,-,-
140,3,Activity B,,normal,-,-
140,4,■,,normal,-,-
141,0,▶,,normal,-,-
141,1,Activity A,,normal,-,-
141,2,Activity T,,normal,-,-
141,3,Activity AN,,normal,-,-
141,4,Activity AP,,normal,-,-
141,5,Activity AO,,normal,-,-
141,6,Activity U,,normal,-,-
141,7,Activity B,,normal,-,-
141,8,■,,normal,-,-
142,0,▶,,normal,-,-
142,1,Activity A,,normal,-,-
142,2,Activity T,,normal,-,-
142,3,Activity AN,,normal,-,-
142,4,Activity AS,,normal,-,-
142,5,Activity AV,,normal,-,-
142,6,Activity AT,,normal,-,-
142,7,Activity AO,,normal,-,-
142,8,Activity U,,normal,-,-
142,9,Activity B,,normal,-,-
142,10,■,,normal,-,-
143,0,▶,,normal,-,-
143,1,Activity A,,normal,-,-
143,2,Activity C,,normal,-,-
143,3,Activity R,,normal,-,-
143,4,Activity D,,normal,-,-
143,5,Activity S,,normal,-,-
143,6,Activity B,,normal,-,-
143,7,■,,normal,-,-
144,0,▶,,normal,-,-
144,1,Activity A,,normal,-,-
144,2,Activity C,,normal,-,-
144,3,Activity L,,normal,-,-
144,4,Activity P,,normal,-,-
144,5,Activity M,,normal,-,-
144,6,Activity D,,normal,-,-
144,7,Activity S,,normal,-,-
144,8,Activity B,,normal,-,-
144,9,■,,normal,-,-
145,0,▶,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,1,Activity A,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,2,Activity C,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,3,Activity A,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,4,Activity C,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,5,Activity E,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,6,Activity F,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,7,Activity D,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,8,Activity S,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,9,Activity B,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
145,10,■,,anomalous,Rework,"{'size': 2, 'start': 2, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
146,0,▶,,normal,-,-
146,1,Activity A,,normal,-,-
146,2,Activity C,,normal,-,-
146,3,Activity L,,normal,-,-
146,4,Activity N,,normal,-,-
146,5,Activity M,,normal,-,-
146,6,Activity D,,normal,-,-
146,7,Activity S,,normal,-,-
146,8,Activity B,,normal,-,-
146,9,■,,normal,-,-
147,0,▶,,normal,-,-
147,1,Activity A,,normal,-,-
147,2,Activity BC,,normal,-,-
147,3,Activity B,,normal,-,-
147,4,■,,normal,-,-
148,0,▶,,normal,-,-
148,1,Activity A,,normal,-,-
148,2,Activity T,,normal,-,-
148,3,Activity AC,,normal,-,-
148,4,Activity AG,,normal,-,-
148,5,Activity AH,,normal,-,-
148,6,Activity AD,,normal,-,-
148,7,Activity U,,normal,-,-
148,8,Activity B,,normal,-,-
148,9,■,,normal,-,-
149,0,▶,,normal,-,-
149,1,Activity A,,normal,-,-
149,2,Activity C,,normal,-,-
149,3,Activity L,,normal,-,-
149,4,Activity P,,normal,-,-
149,5,Activity M,,normal,-,-
149,6,Activity D,,normal,-,-
149,7,Activity S,,normal,-,-
149,8,Activity B,,normal,-,-
149,9,■,,normal,-,-
150,0,▶,,normal,-,-
150,1,Activity A,,normal,-,-
150,2,Activity T,,normal,-,-
150,3,Activity AN,,normal,-,-
150,4,Activity AQ,,normal,-,-
150,5,Activity AR,,normal,-,-
150,6,Activity AO,,normal,-,-
150,7,Activity U,,normal,-,-
150,8,Activity B,,normal,-,-
150,9,■,,normal,-,-
151,0,▶,,normal,-,-
151,1,Activity A,,normal,-,-
151,2,Activity BZ,,normal,-,-
151,3,Activity B,,normal,-,-
151,4,■,,normal,-,-
152,0,▶,,normal,-,-
152,1,Activity A,,normal,-,-
152,2,Activity T,,normal,-,-
152,3,Activity AN,,normal,-,-
152,4,Activity AP,,normal,-,-
152,5,Activity AO,,normal,-,-
152,6,Activity U,,normal,-,-
152,7,Activity B,,normal,-,-
152,8,■,,normal,-,-
153,0,▶,,normal,-,-
153,1,Activity A,,normal,-,-
153,2,Activity T,,normal,-,-
153,3,Activity AK,,normal,-,-
153,4,Activity AL,,normal,-,-
153,5,Activity AM,,normal,-,-
153,6,Activity U,,normal,-,-
153,7,Activity B,,normal,-,-
153,8,■,,normal,-,-
154,0,▶,,normal,-,-
154,1,Activity A,,normal,-,-
154,2,Activity BD,,normal,-,-
154,3,Activity BP,,normal,-,-
154,4,Activity BE,,normal,-,-
154,5,Activity BQ,,normal,-,-
154,6,Activity BR,,normal,-,-
154,7,Activity BV,,normal,-,-
154,8,Activity BS,,normal,-,-
154,9,Activity B,,normal,-,-
154,10,■,,normal,-,-
155,0,▶,,normal,-,-
155,1,Activity A,,normal,-,-
155,2,Activity T,,normal,-,-
155,3,Activity AK,,normal,-,-
155,4,Activity AL,,normal,-,-
155,5,Activity AM,,normal,-,-
155,6,Activity U,,normal,-,-
155,7,Activity B,,normal,-,-
155,8,■,,normal,-,-
156,0,▶,,normal,-,-
156,1,Activity A,,normal,-,-
156,2,Activity T,,normal,-,-
156,3,Activity AN,,normal,-,-
156,4,Activity AP,,normal,-,-
156,5,Activity AO,,normal,-,-
156,6,Activity U,,normal,-,-
156,7,Activity B,,normal,-,-
156,8,■,,normal,-,-
157,0,▶,,normal,-,-
157,1,Activity A,,normal,-,-
157,2,Activity T,,normal,-,-
157,3,Activity AK,,normal,-,-
157,4,Activity AL,,normal,-,-
157,5,Activity AM,,normal,-,-
157,6,Activity U,,normal,-,-
157,7,Activity B,,normal,-,-
157,8,■,,normal,-,-
158,0,▶,,normal,-,-
158,1,Activity A,,normal,-,-
158,2,Activity T,,normal,-,-
158,3,Activity AN,,normal,-,-
158,4,Activity AQ,,normal,-,-
158,5,Activity AR,,normal,-,-
158,6,Activity AO,,normal,-,-
158,7,Activity U,,normal,-,-
158,8,Activity B,,normal,-,-
158,9,■,,normal,-,-
159,0,▶,,normal,-,-
159,1,Activity A,,normal,-,-
159,2,Activity BC,,normal,-,-
159,3,Activity B,,normal,-,-
159,4,■,,normal,-,-
160,0,▶,,normal,-,-
160,1,Activity A,,normal,-,-
160,2,Activity BC,,normal,-,-
160,3,Activity B,,normal,-,-
160,4,■,,normal,-,-
161,0,▶,,normal,-,-
161,1,Activity A,,normal,-,-
161,2,Activity BZ,,normal,-,-
161,3,Activity B,,normal,-,-
161,4,■,,normal,-,-
162,0,▶,,normal,-,-
162,1,Activity A,,normal,-,-
162,2,Activity C,,normal,-,-
162,3,Activity L,,normal,-,-
162,4,Activity O,,normal,-,-
162,5,Activity M,,normal,-,-
162,6,Activity D,,normal,-,-
162,7,Activity S,,normal,-,-
162,8,Activity B,,normal,-,-
162,9,■,,normal,-,-
163,0,▶,,normal,-,-
163,1,Activity A,,normal,-,-
163,2,Activity T,,normal,-,-
163,3,Activity AK,,normal,-,-
163,4,Activity AL,,normal,-,-
163,5,Activity AM,,normal,-,-
163,6,Activity U,,normal,-,-
163,7,Activity B,,normal,-,-
163,8,■,,normal,-,-
164,0,▶,,normal,-,-
164,1,Activity A,,normal,-,-
164,2,Activity T,,normal,-,-
164,3,Activity AK,,normal,-,-
164,4,Activity AL,,normal,-,-
164,5,Activity AM,,normal,-,-
164,6,Activity U,,normal,-,-
164,7,Activity B,,normal,-,-
164,8,■,,normal,-,-
165,0,▶,,normal,-,-
165,1,Activity A,,normal,-,-
165,2,Activity BD,,normal,-,-
165,3,Activity BO,,normal,-,-
165,4,Activity BE,,normal,-,-
165,5,Activity BQ,,normal,-,-
165,6,Activity BR,,normal,-,-
165,7,Activity BT,,normal,-,-
165,8,Activity BS,,normal,-,-
165,9,Activity B,,normal,-,-
165,10,■,,normal,-,-
166,0,▶,,normal,-,-
166,1,Activity A,,normal,-,-
166,2,Activity T,,normal,-,-
166,3,Activity AC,,normal,-,-
166,4,Activity AG,,normal,-,-
166,5,Activity AH,,normal,-,-
166,6,Activity AD,,normal,-,-
166,7,Activity U,,normal,-,-
166,8,Activity B,,normal,-,-
166,9,■,,normal,-,-
167,0,▶,,normal,-,-
167,1,Activity A,,normal,-,-
167,2,Activity C,,normal,-,-
167,3,Activity E,,normal,-,-
167,4,Activity F,,normal,-,-
167,5,Activity D,,normal,-,-
167,6,Activity S,,normal,-,-
167,7,Activity B,,normal,-,-
167,8,■,,normal,-,-
168,0,▶,,normal,-,-
168,1,Activity A,,normal,-,-
168,2,Activity C,,normal,-,-
168,3,Activity L,,normal,-,-
168,4,Activity P,,normal,-,-
168,5,Activity M,,normal,-,-
168,6,Activity D,,normal,-,-
168,7,Activity S,,normal,-,-
168,8,Activity B,,normal,-,-
